,recipe_id,recipe_name,ingredients,cooking_directions,prep_time,cook_time,total_time,Difficulty,image_url
239,22156,Beefy Cheesy Pasta,lean ground beef^onion^soy sauce^garlic^rotelle pasta^milk^butter^processed American cheese,"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', 'In a large skillet over medium heat, cook beef, onion, soy sauce and garlic until beef is brown and juices run clear.', 'While beef is cooking, bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.', ""Return cooked pasta to its pot over low heat; stir in milk and butter. Stir in beef mixture until well combined. Stir in cheese slices, one at a time, until melted. Serve at once.'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4241347.jpg
240,235248,Kosher Broiled Turkey Burgers with Cranberry Sauce,crushed herb-seasoned stuffing mix^soy milk^chopped fresh sage^salt^ground turkey^wheat hamburger buns^leaves red leaf lettuce^cranberry sauce,"['\'directions\': u""Prep', '10 m', 'Cook', '10 m', 'Ready In', '20 m', ""Set oven rack about 6 inches from the heat source and preheat the oven's broiler."", 'Stir stuffing mix, soy milk, sage, and salt together in a bowl; add turkey and stir until thoroughly combined. Divide turkey mixture into 4 equal portions and shape into 1/2-inch thick patties. Place patties on a broiler pan.', 'Cook turkey burgers in the preheated broiler until no longer pink in the center and juices run clear, about 6 minutes per side. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', 'Toast hamburger buns in a toaster.', 'Arrange lettuce leaves on bottom halves of hamburger buns. Place turkey patties and cranberry sauce on top of lettuce and place top half of bun on top.""']",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1052488.jpg
241,138045,Elvis Sandwich,peanut butter^white bread^banana peeled and sliced^cooked bacon^butter,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Spread the peanut butter on one side of one slice of bread. Top with sliced banana, then slices of cooked bacon. Cover with the other slice of bread. Spread butter on the outside of the sandwich.', ""Heat a skillet over medium heat. Fry the sandwich on each side until golden brown and peanut butter is melted, about 4 minutes total.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2323681.jpg
242,83038,Colorful Spinach and Prosciutto Side,olive oil^frozen chopped spinach thawed and squeezed dry^thinly sliced prosciutto chopped^roasted red peppers^artichoke hearts drained and sliced^garlic powder,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', ""Heat the oil in a large skillet over medium-low heat. Add the spinach, prosciutto, red peppers and artichoke hearts. Season with garlic powder. Cook and stir for 15 minutes, until heated through.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1097684.jpg
243,246794,Teriyaki Meatballs from Reynolds Wrap®,Meatballs:^lean ground turkey^panko bread crumbs^finely chopped green onion^large egg^freshly grated ginger^garlic clove^sesame oil^Reynolds Wrap® Aluminum Foil^Teriyaki Sauce:^light brown sugar lightly packed^hoisin sauce^soy sauce^sesame oil^medium garlic clove^freshly grated ginger^Optional Garnishes:^Sesame seeds^Chopped green onion,"[""'directions': u'Prep"", '15 m', 'Cook', '12 m', 'Ready In', '27 m', 'Line a 17x12-inch rimmed baking sheet with Reynolds Wrap(R) Aluminum Foil. Preheat oven to 400 degrees F.', 'Combine turkey, bread crumbs, green onion, egg, ginger, garlic and sesame oil in a large bowl. Use your hands or a spoon to mix just until well combined.', 'Roll into 1 1/4"" to 1 1/2"" meatballs and bake at 400 degrees F for 10 to 12 minutes or until tender and juices run clear or a meat thermometer reads 170 degrees F.', 'Meanwhile simmer the sauce ingredients together in a small saucepan 3 to 5 minutes, stirring frequently until slightly thickened.', ""Transfer warm meatballs to a mixing bowl, drizzle with warm sauce and toss to combine.'""]",15.0,12.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/36359.jpg
244,216668,Chicken with Roasted Red Peppers,skinless boneless chicken breast halves^Italian-style salad dressing^roasted red bell peppers^mozzarella cheese,"['\'directions\': u""Prep', '5 m', 'Cook', '20 m', 'Ready In', '4 h 25 m', 'Place the chicken breasts into a 1-gallon plastic zipper bag; pour in the Italian dressing. Squeeze air out of the bag, and seal. Refrigerate 4 to 6 hours to marinate.', 'Pour the dressing into a large skillet over medium heat, and bring to a boil. Lay the chicken pieces into the dressing, and cook until the dressing reduces and the chicken is lightly browned, about 10 minutes per side.', 'Preheat the oven\'s broiler and set the oven rack about 6 inches from the heat source. Line a baking sheet with aluminum foil; place the chicken breasts onto the foil-lined sheet. Place a generous layer of roasted red peppers on each chicken breast; top with a slice of cheese. Broil the chicken until the cheese is browned and bubbling, 1 to 2 minutes.""']",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/900365.jpg
245,234856,Steve's Roasted Chicken Soft Tacos,vegetable oil^rotisserie chicken^chili powder^cayenne pepper^salt and ground black pepper to taste^flour tortillas^pico de gallo salsa^shredded Mexican cheese blend,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', ""Heat vegetable oil in a skillet over medium heat; cook and stir chicken, chili powder, cayenne pepper, salt, and black pepper together in the hot oil until chicken is heated through, about 10 minutes. Spoon chicken mixture onto each tortilla and top with pico de gallo and Mexican cheese blend.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/20320.jpg
246,221227,Honey-Brined Fried Chicken Breasts,cold water^kosher salt^honey^boneless skinless chicken breast halves^buttermilk^all-purpose flour^black pepper^garlic salt^onion salt^cayenne pepper to taste^vegetable oil for frying,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '1 h 45 m', 'Mix cold water, kosher salt, and honey in a large bowl; stir until salt dissolves. Add chicken breasts, and weigh them down with a plate to keep them completely submerged. Cover entire bowl with plastic wrap and refrigerate for 1 hour.', 'Remove bowl from refrigerator; drain and dry chicken. Pour buttermilk over chicken in a large bowl. Set aside at room temperature for 15 minutes.', 'Combine flour, black pepper, garlic salt, onion salt, and cayenne pepper in a large bowl.', 'Coat each chicken breast in flour mixture until well covered on all sides; place flour-coated chicken breasts on a cooling rack to dry for 15 minutes.', 'Heat vegetable oil in a large skillet to 350 degrees F (175 degrees C). Cook chicken breasts until browned and no longer pink in the center, about 10 to 15 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', ""Transfer chicken to a cooling rack; allow to cool for 5 minutes.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/695255.jpg
247,53613,White Sloppy Joes,ground beef^condensed cream of mushroom soup^milk^sour cream^liquid smoke flavoring^salt and pepper to taste^hamburger buns,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', ""Place ground beef in a large skillet over medium-high heat. Cook, stirring to crumble, until evenly browned. Drain off excess grease. Stir in cream of mushroom soup (undiluted), milk and liquid smoke. Reduce heat to low, and cook just until hot. Stir in sour cream, and season with salt and pepper. Remove from heat. Serve on hamburger buns.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4471997.jpg
248,237683,Raspberry-Marinated Chicken,seedless raspberry jam^lemon juice^salt^ground ginger^ground black pepper^skinless boneless chicken breast halves^vegetable oil,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '4 h 25 m', 'Whisk raspberry jam, lemon juice, salt, ginger, and pepper together in a bowl; add chicken and turn to coat.', 'Cover the bowl with plastic wrap and marinate in the refrigerator, 4 hours to overnight.', 'Remove chicken from the marinade and shake to remove excess liquid. Discard the remaining marinade.', ""Heat oil in a skillet over medium heat. Cook chicken in oil until no longer pink in the center and the juices run clear, 7 to 10 minutes per side. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/803638.jpg
249,230786,Quick Hawaiian Haystacks,cream of chicken soup^cooked chicken breasts^milk^cooked rice^chow mein noodles^pineapple tidbits^shredded Cheddar cheese^celery^green bell peppers^green onions^flaked coconut^slivered almonds^soy sauce,"[""'directions': u'Prep"", '20 m', 'Cook', '5 m', 'Ready In', '25 m', 'Mix chicken soup and chicken together in a saucepan; stir in enough milk to make a gravy-like consistency. Cook and stir chicken sauce over medium heat until smooth and heated through, 5 to 10 minutes.', ""Spoon 1/2 cup rice onto 8 plates. Layer each serving of rice with chow mein noodles, the chicken mixture, pineapple, Cheddar cheese, celery, green peppers, green onions, coconut, almonds, and a drizzle of soy sauce, respectively.'""]",20.0,5.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3345477.jpg
250,235902,RITZ Cuban Minis,fully cooked pulled pork without the sauce*^thin sliced smoked deli ham cut in half^thin slices baby Swiss cheese^Kosher dill pickle chips^Dijon mustard^RITZ Crackers^frilled toothpicks (optional),"[""'directions': u'Prep"", '10 m', 'Cook', '2 m', 'Ready In', '12 m', 'Preheat broiler on HIGH. Set an oven rack about 5 to 6 inches from the heat source. Line a large baking sheet with foil.', 'With two forks, break apart any large chunks of the packaged pulled pork. Place the pork between several layers of paper towels and press, to get it as dry as possible. (This will help prevent the cracker from softening before serving.)', 'To assemble sandwiches: Place 20 RITZ Crackers, flat side up, on the prepared baking sheet. Top each with approximately 1 tablespoon pulled pork. Next, fold a 1/2 slice of ham into thirds and place on top of pulled pork. Then, top ham with the quarter-slices of baby Swiss cheese.', 'Place the baking sheet 6-inches under the broiler until cheese is melted and bubbly, 1 to 2 minutes. Remove from broiler.', 'Top each mini bite with a 1/2 pickle slice and about 1/2 tsp. mustard then top with remaining crackers, flat side down.', 'Optional: Gently insert a fancy toothpick into the middle hole of the RITZ Cracker to help hold it together.', ""Serve immediately.'""]",10.0,2.0,12.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3995631.jpg
251,236775,Posolequeso Burrito,shredded cooked pork^drained canned white hominy^fresh cilantro chopped^dried oregano^minced garlic^chile paste^ground cumin^lemon pepper^flour tortillas^shredded Cheddar cheese,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Combine pork, hominy, cilantro, oregano, garlic, chile paste, cumin, and lemon pepper on a flat-top grill or large skillet over medium heat; cook and stir until heated through, 10 to 15 minutes.', ""Spoon pork mixture into each tortilla and top with Cheddar cheese. Fold opposing edges of the tortilla to overlap the filling. Roll 1 of the opposing edges around the filling into a burrito; wrap in aluminum foil.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/11645.jpg
252,221162,Minute Steaks with Barbeque Butter Sauce,boneless sirloin steaks^salt and freshly ground black pepper to taste^beef broth^barbeque sauce^hot pepper sauce^freshly ground black pepper^cold butter^vegetable oil,"[""'directions': u'Prep"", '5 m', 'Cook', '2 m', 'Ready In', '7 m', 'Place each steak between two sheets of heavy plastic (or inside a resealable freezer bag) on a solid, level surface. Firmly pound each steak with the smooth side of a meat mallet to a thickness of 1/4-inch. Remove steaks from plastic.', 'Generously season each steak with salt and ground black pepper. Set aside.', 'Combine beef broth, barbeque sauce, hot sauce, and black pepper in a bowl. Add chilled butter to broth mixture but do not stir.', 'Heat oil in a large skillet over high heat until it just begins to smoke, about 1 minute. Place each steak in the pan; sear for 45 to 60 seconds on each side. Remove steaks from skillet and set them aside to rest.', 'Pour the broth mixture into the skillet and bring to a boil while scraping the browned bits of food off of the bottom of the pan with a wooden spoon. Stir occasionally until butter is melted and incorporated, about 2 minutes.', ""Spoon broth and butter mixture over steak and serve.'""]",5.0,2.0,7.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/344042.jpg
253,247408,Pretzel Parmesan Chicken Bites,Non-stick cooking spray^Original Snack Factory® Pretzel Crisps®^popcorn chicken pieces^spaghetti^shredded mozzarella cheese,"[""'directions': u'Prep"", '5 m', 'Cook', '5 m', 'Ready In', '10 m', 'Preheat oven to 350 degrees F (175 degrees C). Spray a baking sheet with non-stick spray.', 'Arrange 16 Snack Factory(R) Pretzel Crisps(R) on prepared baking sheet. Top each with a piece of the popcorn chicken, a teaspoon of sauce, and a sprinkle of cheese.', ""Bake in preheated oven until cheese is melted, about 5 minutes.'""]",5.0,5.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/49552.jpg
254,228226,Mexican Mostaccioli,mostaccioli pasta^ground beef^picante sauce^stewed tomatoes with juice^shredded Mexican-style cheese,"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', 'Bring a large pot of lightly salted water to a boil. Cook mostaccioli at a boil until cooked through yet firm to the bite, about 11 minutes; drain.', 'Cook and stir ground beef in a large pot over medium-high heat until crumbly, evenly browned, and no longer pink, 5 to 7 minutes. Drain and discard any excess grease.', ""Add picante sauce and stewed tomatoes to the ground beef; cook, stirring occasionally, until the tomatoes soften completely, about 10 minutes. Gently stir the cooked mostaccioli into the ground beef mixture. Add Mexican-style cheese; cook and stir until the cheese is melted, about 5 minutes.'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/871120.jpg
255,99873,Apple Curry Turkey Pita,olive oil^sliced onion^lemon juice^cooked turkey^curry powder^medium apple cored and thinly sliced^pita bread rounds^plain yogurt,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Heat oil in a skillet over medium-high heat. Stir in onion and lemon juice. Cook until onion is tender. Mix in turkey, season with curry powder and continue cooking until heated through.', ""Remove from heat. Stir in apple. Stuff pitas with the mixture. Drizzle with yogurt to serve.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/376232.jpg
256,159357,Bacon Wrapped Brown Sugar Smokies Dipping Sauce,mayonnaise^barbeque sauce^brown sugar,"[""'directions': u'Prep"", '5 m', 'Ready In', '5 m', ""Stir together mayonnaise, barbeque sauce, and brown sugar in a small bowl until the brown sugar has dissolved.'""]",5.0,5.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/880097.jpg
257,61285,Creamed Beef for SOS,ground beef^chicken bouillon^garlic powder^ground black pepper^onion powder^all-purpose flour^low-fat milk,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'Heat a large skillet over medium-high heat; stir in the ground beef, chicken bouillon, garlic powder, black pepper, and onion powder. Cook and stir until the beef is crumbly, evenly browned, and no longer pink, about 7 minutes.', ""Stir in the flour and cook for 3 minutes, stirring constantly. Stir in the milk and bring to a simmer, stirring constantly. Reduce heat to medium-low, and simmer 5 minutes to thicken.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2367159.jpg
258,146381,Almond Orange Chicken,butter^sliced almonds^skinless boneless chicken breast halves^salt and pepper to taste^butter^whipping cream^Dijon mustard^orange marmalade^red pepper flakes,"[""'directions': u'Prep"", '10 m', 'Cook', '17 m', 'Ready In', '27 m', 'Melt 1 tablespoon butter in a skillet over medium heat. Stir in the almonds, and cook until light brown and toasted, about 4 minutes.', ""Place the chicken breasts between two sheets of plastic wrap or waxed paper; flatten using a meat mallet or rolling pin. Season with salt and pepper to taste. Melt 3 tablespoons butter in a large skillet over medium meat; add the chicken breasts, and cook 1 minute on each side. Combine 1/2 cup almonds, cream, Dijon mustard, marmalade, and red pepper flakes with chicken, stirring to blend. Cook until sauce thickens, about 10 minutes. Serve chicken topped with sauce and remaining almonds.'""]",10.0,17.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/604998.jpg
259,222599,Omelet in a Mug,large egg^egg whites^shredded Cheddar cheese^diced fully cooked ham^diced green bell pepper^salt and ground black pepper to taste^cooking spray,"[""'directions': u'Prep"", '15 m', 'Cook', '2 m', 'Ready In', '17 m', 'Combine egg, egg whites, Cheddar cheese, ham, bell pepper, salt, and ground pepper in a microwave-safe mug coated with non-stick spray.', ""Microwave on high for 1 minute; stir. Return to microwave and cook until eggs are completely set, 1 to 1 1/2 minutes longer.'""]",15.0,2.0,17.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4462895.jpg
260,244197,Mexican Thai Fusion Chicken,large dried ancho chile pepper^soy sauce^dark brown sugar^lemon grass^ground turmeric^ground allspice^chicken breast,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '1 h 15 m', 'Combine ancho chile, soy sauce, brown sugar, lemon grass, ground turmeric, and ground allspice together in a large resealable bag; add chicken and shake until coated. Refrigerate and marinate chicken for at least 1 hour.', ""Transfer chicken to a skillet and cook over medium heat until no longer pink in the center and the juices run clear, about 10 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/627733.jpg
261,256904,Zesty Black & Blue Burger,Ball Park® Original Hamburger Buns^Burgers:^ground beef^eggs^Worcestershire sauce^cooked bacon^green onions^minced garlic^Danish blue cheese^Blackening spice:^dried oregano^red pepper flakes^freshly ground black pepper^sea salt^onion powder^brown sugar,"[""'directions': u'Prep"", '12 m', 'Cook', '10 m', 'Ready In', '22 m', 'Preheat grill to medium heat.', 'Whisk eggs in a bowl and stir in Worcestershire sauce, bacon, green onion, garlic, and blue cheese.', 'In a large bowl, mix beef and egg mixture with a fork.', 'Shape into eight burger patties.', 'Whisk blackening spice ingredients together and dust onto patties. Be sure to lightly rub the blackening spice onto each side and let rest in the refrigerator for ten minutes.', 'Then place burgers on the grill and cook to desired temperature.', ""Once cooked, place each burger into a warmed bun and add your favorite toppings.'""]",12.0,10.0,22.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1556350.jpg
262,174452,Chicken Seasoning Blend,sea salt^dried basil^crushed dried rosemary^garlic powder^dry mustard powder^paprika^ground black pepper^ground dried thyme^celery seed^dried parsley^ground cumin^cayenne pepper^chicken bouillon granules,"[""'directions': u'Prep"", '5 m', 'Ready In', '5 m', ""Mix the salt, basil, rosemary, garlic powder, mustard, paprika, black pepper, thyme, celery seed, parsley, cumin, cayenne pepper, and chicken bouillon together until blended.'""]",5.0,5.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2616106.jpg
263,230867,Buffalo Chicken Wing Sliders,ground chicken^dry bread crumbs^egg^hot wing sauce^warm water^slider-size burger buns,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Mix ground chicken, bread crumbs, egg, and wing sauce together in a large bowl. Add enough water to the chicken mixture so it is a little sticky; shape into patties about 3 inches in diameter.', ""Heat a large skillet over medium-high heat. Cook patties in hot skillet until burgers are hot and no longer pink in the middle, about 4 minutes per side. Serve on buns.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4997065.jpg
264,215594,Lahmacun Turkish Pizza,For the Lamb Sauce:^chopped garlic^yellow onion^chopped fresh basil^chopped fresh parsley^chopped fresh mint^paprika^ground cumin^ground coriander seed^green bell pepper^red bell pepper^lemon juiced^olive oil^roma (plum) tomatoes halved^lean ground lamb^double concentrated tomato paste^cayenne pepper to taste^salt to taste^For the Dough:^active dry yeast^white sugar^warm water (110 degrees F/45 degrees C)^all-purpose flour^salt^vegetable oil^water^For the Garlic Sauce:^plain yogurt^chopped fresh parsley^crushed garlic^salt and ground black pepper to taste^For the Garnish:^shredded green cabbage^shredded red cabbage,"['\'directions\': u""Prep', '2 h', 'Cook', '20 m', 'Ready In', '1 d 3 h 20 m', 'Heat a large skillet over medium-high heat. Combine the garlic, onion, basil, parsley, mint, paprika, cumin, coriander, diced bell peppers, lemon juice, and olive oil in a food processor. Pulse the vegetables until finely chopped. Add the halved tomatoes and process until the mixture is a thick puree.', 'Place the lamb in the preheated skillet and reduce the heat to medium. Add the puree and the tomato paste and mix well. Cook and stir until the lamb is cooked through, 10 to 15 minutes. Stir in cayenne pepper and salt to taste. Transfer the mixture to a shallow baking dish to cool to room temperature. Cover with plastic wrap and refrigerate overnight.', 'Dissolve the yeast and sugar in 1 cup warm water. Combine the flour and salt in a mixing bowl and stir well. Add the vegetable oil and 1/2 cup water to the yeast mixture and pour it over the flour. Use your hands to mix the dough. Turn the dough out onto a lightly floured surface and knead until smooth and elastic, about 8 minutes.', 'Shape the dough into a ball and transfer to an oiled bowl. Cover with a wet towel and let rise in a warm place until doubled in bulk, about 1 hour. Remove the lamb sauce from the refrigerator and allow it to come up to room temperature. Prepare the garlic sauce: combine the yogurt, parsley, crushed garlic, and salt and pepper to taste. Stir well and set aside.', 'Punch the dough down, transfer it to a floured work surface, and cut the dough into 10 portions. Shape each portion into a round. Flatten each round with your hand; use a rolling pin to roll each piece into a 10-inch circle. The dough should be thin, like a crepe. Place the rounds on parchment paper.', 'Preheat an oven to 500 degrees F (260 degrees C).', 'Stir the lamb sauce and then spoon it onto a dough round. Spread it thinly to the edges and press down lightly so it sticks to the dough. Bake pizzas on parchment paper-lined baking sheets on the lowest oven rack until the edges are a light tan color, 8 to 10 minutes.', 'Place on a wire rack to cool. The pizzas can be stored in an airtight container in the refrigerator for three days or in the freezer for three months. To reheat, place the pizzas in a 350 degree F oven (175 degrees C) for 8 minutes.', 'To assemble the lahmacun, drizzle with garlic sauce, top with shredded cabbage, and roll up to eat. See the Cook\'s Notes for other garnish ideas.""']",0.0,20.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4549865.jpg
265,244632,Turkish Chicken Kebabs,whole-milk Greek yogurt^freshly squeezed lemon juice^olive oil^ketchup^garlic^Aleppo red pepper flakes^kosher salt^ground cumin^freshly ground black pepper^paprika^ground cinnamon^boneless skinless chicken thighs^long metal skewers,"[""'directions': u'Prep"", '15 m', 'Cook', '12 m', 'Ready In', '2 h 27 m', 'Whisk yogurt, lemon juice, olive oil, ketchup, garlic, red pepper flakes, salt, cumin, black pepper, paprika, and cinnamon together in a bowl.', 'Place chicken thigh halves into the yogurt marinade and coat them thoroughly on all sides. Cover bowl with plastic wrap and refrigerate 2 to 8 hours.', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate.', 'Using 2 skewers for each kebab, thread half of the chicken thighs onto each pair of skewers making a fairly thick ""log"" shape.', ""Place kebabs on grill. Do not try to turn them until they begin to unstick from the grill, 3 or 4 minutes. Turn kebabs and grill the other side 3 or 4 minutes; turn. Continue cooking and turning until chicken is no longer pink in the center and the juices run clear, about 6 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).'""]",15.0,12.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2258517.jpg
266,239248,Bruschetta Chicken,boneless skinless chicken breasts^Mazola® Corn Oil^balsamic vinegar^garlic cloves^Spice Islands® Italian Herb Seasoning^Spice Islands® Fine Grind Sea Salt^Spice Islands® Fine Grind Black Pepper^diced plum tomatoes^diced red onion^shredded Italian blend cheese^finely chopped fresh basil,"[""'directions': u'Prep"", '10 m', 'Cook', '8 m', 'Ready In', '33 m', 'Place chicken breasts in a large resealable plastic freezer bag, one at a time. Lightly pound chicken breasts to an even thickness of about 3/4-inch. Combine oil, balsamic vinegar, garlic, Italian herb seasoning, salt and pepper in a small bowl and whisk until combined. Pour half of the marinade over the chicken, reseal bag, and set aside to marinate for at least 15 minutes. (Chicken and marinade can be prepared ahead; covered and refrigerated overnight.)', ""Preheat grill to medium heat or about 350 degrees F. Combine remaining marinade with diced tomatoes and red onion; set aside. Transfer chicken from marinade onto grill surface and discard marinade. Grill chicken for 4 to 6 minutes per side or until cooked through. Transfer the chicken to a serving plate and sprinkle with shredded cheese. Spoon bruschetta mixture over chicken and top with basil; serve immediately.'""]",10.0,8.0,18.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/300072.jpg
267,139044,Salt and Spice Pork Wrap,boneless pork loin chop^onion salt^cayenne pepper^fresh-ground black pepper^vegetable oil^flour tortilla^salsa^shredded Cheddar cheese,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', 'Season pork chop with onion salt, cayenne, and pepper. Heat vegetable oil in a skillet over medium heat. Add the pork chop and cook until lightly browned on both sides, about 4 minutes per side. Cut pork chop into 1/4 inch strips, return to the skillet, and cook until no longer pink.', ""Smear the center of the tortilla with salsa or guacamole; sprinkle with Cheddar cheese. Place pork strips on top of the cheese and roll tortilla up into a wrap.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/215315.jpg
268,228664,Slow Cooker Ham and Bean Soup,15-bean soup mix^ham bone^cubed fully cooked ham^chicken broth^water^onion^carrots^great Northern beans drained and rinsed^garlic^freshly ground black pepper^salt^bay leaf,"[""'directions': u'Prep"", '15 m', 'Cook', '8 m', 'Ready In', '8 h 23 m', 'Place 15-bean soup mix in a large bowl and cover with several inches of cool water; soak in refrigerator 8 hours to overnight. Drain and rinse.', ""Place 15-bean soup mix, ham bone, cooked ham, chicken broth, water, onion, carrots, great Northern beans, garlic, black pepper, salt, and bay leaf in a slow cooker; stir to combine. Cook on Low for 8 to 10 hours.'""]",15.0,8.0,23.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/300629.jpg
269,256935,Poke-Style Wings,oil for deep frying^chicken wings^soy sauce (such as Aloha™ Shoyu)^sesame oil^pink Hawaiian salt^ground macadamia nuts^red pepper flakes,"[""'directions': u'Prep"", '10 m', 'Cook', '12 m', 'Ready In', '22 m', 'Heat oil in a deep-fryer or large saucepan to 375 degrees F (190 degrees C).', 'Pat wings with paper towels until completely dry.', 'Fry wings in the hot oil until very crisp and no longer pink in the center, 12 to 15 minutes. Transfer wings to a paper towel-lined plate using a slotted spoon.', ""Mix soy sauce and sesame oil together in a large bowl; add wings and toss until completely covered. Sprinkle salt, macadamia nuts, and red pepper flakes over wings and toss to coat.'""]",10.0,12.0,22.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3975821.jpg
270,255742,CSC (Cinnamon Sugar Cocoa) Fried Chicken Strips,egg^egg white^heavy whipping cream^garlic salt^all-purpose flour^cocoa powder^cinnamon sugar^vegetable oil^boneless chicken breasts,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '34 m', 'Whisk egg, egg white, heavy cream, and garlic salt together in a small bowl.', 'Combine flour, cocoa powder, and cinnamon sugar in a separate small bowl.', 'Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C).', 'Place half of the chicken into the egg mixture; let sit for 2 minutes. Remove chicken from egg mixture and place in the flour mixture, turning to coat all sides. Place the coated chicken pieces onto a paper towel. Repeat dipping the the remaining chicken in the egg mixture and the flour mixture.', ""Gently place the first batch of coated chicken in the hot oil; fry until chicken is cooked through and floats to the top, about 5 to 8 minutes. Transfer cooked chicken to a plate lined with fresh paper towels. Repeat frying with the second batch of chicken. Let chicken rest for 5 minutes before eating.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3964448.jpg
271,247282,Turkey Chorizo Burger,lean ground turkey^links Mexican chorizo sausage^garlic^onion powder^chipotle chile flakes^ground black pepper^buttery spread^pepperjack cheese^hamburger buns^mayonnaise divided^spring mix lettuce divided^lime juiced,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Combine ground turkey, chorizo, garlic, onion powder, chipotle flakes, and black pepper in a large bowl; mix with your hands until well-blended. Shape into 4 loosely-packed patties.', 'Heat a griddle or large skillet over medium heat until hot; grease with buttery spread. Place patties on the griddle; cook until browned, about 3 minutes. Reduce heat to medium-low; continue cooking for about 5 minutes. Flip patties and cook until browned on the second side, about 6 minutes.', 'Top each patty with a slice of pepperjack cheese. Cook until cheese is melted, about 1 minute more.', ""Toast hamburger buns in a toaster oven. Spread 1 1/2 teaspoon mayonnaise over each half. Place cooked patties over bottom buns. Top each patty with 1/2 cup spring mix lettuce. Sprinkle lime juice over lettuce. Cover with top buns.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/872313.jpg
